area_type_Super built-up  Area,area_type_Plot  Area,area_type_Built-up  Area,area_type_Carpet  Area,availability,location_0,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,location_9,location_10,location_11,size,total_sqft,bath,balcony,price
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,1256.0,2.0,1.0,62.8
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2268.0,3.0,2.0,163.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,3,1100.0,3.0,2.0,53.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,1,1,2,1141.0,2.0,0.0,62.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,400.0,1.0,1.0,12.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1400.0,2.0,0.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,1,1,7,4100.0,7.0,2.0,140.0
0.0,1.0,0.0,0.0,3,0,0,0,1,1,0,0,0,1,1,0,0,1,231303.59999999998,1.0,0.0,110.0
0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,15.0,1.0,0.0,30.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,1,1,0,2,1175.0,2.0,2.0,48.27
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,1100.0,2.0,1.0,56.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1843.0,3.0,2.0,95.84
0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,8,1200.0,7.0,2.0,240.0
1.0,0.0,0.0,0.0,12,0,0,0,1,0,1,1,1,1,0,1,0,2,1460.0,2.0,1.0,80.5
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,3,1530.0,2.0,2.0,74.5
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1467.0,2.0,1.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,950.0,1.0,1.0,40.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,1246.0,2.0,1.0,64.5
1.0,0.0,0.0,0.0,12,0,0,0,1,0,0,1,0,0,1,0,0,1,711.0,1.0,1.0,38.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1194.0,2.0,2.0,46.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,1358.0,2.0,1.0,43.4
0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,1,1,1,0,0,6,1500.0,5.0,1.0,130.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,1420.0,2.0,2.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,1250.0,2.0,1.0,68.75
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1280.0,2.0,2.0,58.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,1209.0,2.0,1.0,50.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,5,4200.0,5.0,2.0,225.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,1,4,1215.0,4.0,3.0,205.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,1315.0,2.0,1.0,54.8
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,1,0,0,3,1800.0,3.0,3.0,90.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,1,0,1,0,1,5,1600.0,4.0,0.0,125.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,3,1600.0,2.0,2.0,65.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,0,6,3968.0,5.0,2.0,900.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1563.0,3.0,2.0,52.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1560.0,2.0,2.0,72.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,0,3,2169.0,4.0,2.0,115.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,9,900.0,10.0,2.0,170.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,2,1050.0,2.0,2.0,55.5
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,3235.0,3.0,1.0,235.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,3,1200.0,3.0,0.0,66.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1140.0,2.0,2.0,46.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1500.0,3.0,1.0,170.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,3,1560.0,3.0,2.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,1100.0,2.0,2.0,70.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1260.0,2.0,3.0,40.32
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,1,0,0,2,1036.0,2.0,1.0,50.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,1662.0,3.0,3.0,85.1
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,0,3,1464.0,2.0,3.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1234.0,2.0,2.0,80.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1403.0,3.0,1.0,55.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,1,0,4,915.0,4.0,1.0,54.9
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,6,3000.0,8.0,3.0,451.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1150.0,2.0,2.0,42.9
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,3900.0,4.0,2.0,410.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,850.0,4.0,2.0,90.0
1.0,0.0,0.0,0.0,3,0,0,0,1,0,0,1,0,0,1,0,0,2,929.0,2.0,1.0,46.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,6,2400.0,8.0,3.0,450.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,3,1350.0,2.0,1.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1135.0,2.0,1.0,39.73
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,1,1,0,1,1,2,1405.0,2.0,2.0,70.0
0.0,1.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,1,1,0,2,1200.0,2.0,1.0,45.84
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,1,1,0,1,1,0,4,2805.0,4.0,3.0,154.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1161.0,2.0,2.0,64.08
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,2,1290.0,2.0,3.0,74.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2557.0,3.0,2.0,141.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,1480.0,3.0,2.0,90.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,1,9,3300.0,14.0,2.0,500.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,0,1,0,1,0,0,0,3,1350.0,3.0,0.0,54.54
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,1580.0,2.0,2.0,65.0
1.0,0.0,0.0,0.0,10,0,0,0,1,0,0,0,1,1,0,1,1,3,1470.0,2.0,1.0,88.64
1.0,0.0,0.0,0.0,6,0,0,0,1,1,0,0,1,1,1,0,1,1,500.0,1.0,1.0,14.0
1.0,0.0,0.0,0.0,9,0,0,0,0,0,0,1,0,0,0,1,1,2,1346.0,2.0,1.0,61.92
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,0,3,1600.0,3.0,3.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,720.0,2.0,1.0,120.0
0.0,1.0,0.0,0.0,3,0,0,0,1,1,0,0,1,1,1,1,1,2,1306800.0,2.0,2.0,29.5
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,1200.0,4.0,0.0,135.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1200.0,2.0,2.0,35.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,1,0,0,0,1,0,3,1340.0,2.0,2.0,48.33
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,6136.0,4.0,2.0,560.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,918.0,2.0,2.0,48.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,1,1,3,1500.0,3.0,2.0,115.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1315.0,2.0,2.0,85.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,1,0,0,4,2400.0,5.0,2.0,775.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1390.0,2.0,2.0,62.55
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1330.0,2.0,1.0,56.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,1,0,0,0,5,3100.0,4.0,2.0,265.0
1.0,0.0,0.0,0.0,12,0,0,0,1,1,0,1,0,0,1,0,1,3,1824.0,3.0,3.0,125.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1420.0,2.0,2.0,96.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,750.0,1.0,0.0,56.25
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,1,3,1260.0,2.0,1.0,60.0
1.0,0.0,0.0,0.0,9,0,0,0,0,0,0,1,1,0,1,1,1,3,1561.0,3.0,2.0,95.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,9,812.0,6.0,3.0,165.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,1,1,1,2,1060.0,2.0,2.0,42.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,8,1120.0,8.0,3.0,145.0
1.0,0.0,0.0,0.0,7,0,0,0,0,0,0,1,1,0,1,1,0,2,1225.0,2.0,1.0,67.38
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,2144.0,3.0,2.0,135.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,1200.0,6.0,2.0,140.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,880.0,2.0,2.0,29.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,1,1,0,1,0,0,0,3,1639.0,3.0,2.0,110.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1240.0,2.0,1.0,62.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1500.0,2.0,2.0,69.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1243.0,2.0,1.0,46.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1575.0,3.0,2.0,78.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1027.0,2.0,2.0,44.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,1082.0,2.0,1.0,56.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,1637.0,3.0,3.0,73.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1665.0,3.0,2.0,86.58
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,0,0,1,2,1265.0,2.0,0.0,56.93
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,0,0,1,3,1691.0,2.0,2.0,102.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1100.0,2.0,1.0,38.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,1,0,1,0,0,0,5,24.0,2.0,2.0,150.0
0.0,1.0,0.0,0.0,1,0,0,0,1,1,0,1,0,1,0,0,1,3,1500.0,3.0,2.0,62.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,4,3205.0,5.0,1.0,380.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,1,5,1666.0,4.0,1.0,150.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,1115.0,2.0,2.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1070.0,2.0,1.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,1128.0,2.0,2.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,1162.0,2.0,1.0,57.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,1339.0,2.0,2.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,1192.0,2.0,2.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1920.0,3.0,1.0,115.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1255.0,2.0,1.0,52.32
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,1357.0,2.0,1.0,115.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,1,0,0,3,1600.0,3.0,2.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,1,0,1,2,1225.0,2.0,2.0,55.11
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2400.0,4.0,3.0,200.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,1570.0,3.0,3.0,80.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1093.0,2.0,2.0,70.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,1865.0,3.0,3.0,145.0
0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,6,1200.0,7.0,3.0,165.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,0,2,1039.0,2.0,2.0,80.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,1246.0,2.0,1.0,64.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1985.0,3.0,2.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,3,1590.0,3.0,3.0,49.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,4,4000.0,4.0,2.0,675.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,775.0,2.0,2.0,38.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,1000.0,2.0,1.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,3,1800.0,3.0,2.0,175.0
1.0,0.0,0.0,0.0,6,0,0,0,0,1,1,0,0,0,1,1,0,2,1035.0,2.0,1.0,41.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1520.0,2.0,1.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1360.0,2.0,1.0,95.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,4,6000.0,5.0,3.0,400.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,1117.0,2.0,2.0,56.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1200.0,4.0,3.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1330.0,2.0,1.0,92.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1937.0,3.0,2.0,160.0
1.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,1,0,0,1,2,1128.0,2.0,1.0,65.49
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,1,0,2,1053.0,2.0,1.0,45.0
1.0,0.0,0.0,0.0,5,0,0,0,0,0,1,1,1,1,1,1,1,2,1198.0,2.0,1.0,77.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,1152.0,2.0,1.0,56.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,0,0,0,0,0,1,0,6,1200.0,6.0,2.0,125.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,1,1,2,1625.0,2.0,1.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1397.0,3.0,3.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1523.0,3.0,3.0,170.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,883.0,2.0,1.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,700.0,1.0,0.0,38.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1170.0,2.0,1.0,62.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1200.0,2.0,2.0,42.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2400.0,3.0,2.0,170.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1480.0,2.0,2.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,1897.0,3.0,2.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,2,996.0,2.0,1.0,67.0
1.0,0.0,0.0,0.0,5,0,0,0,0,0,0,1,1,0,1,1,0,3,1875.0,3.0,2.0,110.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,1,0,0,3,1500.0,2.0,2.0,98.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,1,0,1,3,3095.0,3.0,3.0,350.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1390.0,2.0,1.0,175.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,0,1,1,3,1450.0,3.0,0.0,65.255
1.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,1,1,0,1,1,1,697.0,1.0,0.0,45.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,710.0,1.0,1.0,27.0
0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,1,1,0,1,1,0,2,910.0,2.0,1.0,30.5
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,0,3,1025.0,2.0,1.0,48.0
1.0,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0,0,1,1,1,2,1000.0,2.0,0.0,46.5
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,4,1200.0,4.0,2.0,244.0
1.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0,1,1,1,0,0,3,1453.0,2.0,1.0,46.48
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3335.0,5.0,2.0,300.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,1,0,1,2,971.5,2.0,0.0,36.435
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1281.0,2.0,1.0,74.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,565.0,1.0,1.0,35.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1024.0,2.0,2.0,42.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1620.0,3.0,2.0,62.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1254.0,2.0,2.0,40.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,1300.0,2.0,2.0,75.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,2,1233.0,2.0,2.0,43.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1200.0,1.0,1.0,28.0
1.0,0.0,0.0,0.0,10,0,0,0,0,1,1,1,0,0,0,0,0,3,1510.0,2.0,1.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,950.0,2.0,1.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1945.0,3.0,2.0,97.42
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1008.0,2.0,3.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1265.0,2.0,1.0,79.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,0,0,3,1255.0,2.0,1.0,77.68
0.0,0.0,1.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,4,2689.0,6.0,2.0,220.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,2,1200.0,2.0,2.0,46.17
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,1,0,0,0,1,1,3,1403.0,3.0,3.0,51.63
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,1535.0,3.0,2.0,85.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,0,3,1500.0,3.0,3.0,100.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,1,3,1475.0,2.0,2.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1390.0,2.0,2.0,60.47
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1278.0,2.0,1.0,53.76
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,1,1,0,0,2,1133.0,2.0,2.0,55.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,1,1,1,0,1,5,1560.0,5.0,1.0,145.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,5,2900.0,5.0,2.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,1170.0,2.0,1.0,51.99
0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,3,1200.0,3.0,3.0,200.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,1,1,0,3,1697.0,3.0,2.0,94.79
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1651.0,3.0,3.0,97.38
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,1,3,1560.0,3.0,1.0,188.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,1,1,0,1,1,1,3,1192.0,2.0,1.0,60.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1078.0,2.0,3.0,65.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,7,800.0,7.0,3.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1349.0,2.0,2.0,78.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,9,2300.0,8.0,1.0,210.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1680.0,3.0,2.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1314.0,2.0,2.0,63.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1060.0,2.0,1.0,48.7
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,820.0,2.0,0.0,39.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,5000.0,4.0,3.0,400.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,2000.0,3.0,2.0,85.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,856.0,2.0,3.0,40.0
1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1621.0,4.0,0.0,130.0
0.0,1.0,0.0,0.0,12,0,0,0,1,1,0,0,0,1,0,0,0,3,1200.0,3.0,1.0,68.4
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,1484.0,3.0,2.0,52.5
0.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,4,600.0,5.0,2.0,60.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,1,4,14000.0,3.0,2.0,800.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,500.0,1.0,1.0,20.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,485.0,1.0,1.0,15.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1050.0,2.0,1.0,42.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1617.0,3.0,3.0,66.68
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,550.0,1.0,1.0,16.0
